price,brand,ram,ram_type,display_size,display_type,pixels,screen_rate,screen_panel,length,width,height,cpu_brand,gpu_brand,hdd,ssd,OS,weight,cpu_point,gpu_point,fingerprint_reader,web_camera
889.99,HP,20.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.0,242.0,17.9,INTEL,INTEL,0.0,256.0,WINDOWS,1.7,5125.0,1435.0,1.0,0.0
1134.99,HP,32.0,DDR4,17.3,FHD,2073600.0,60.0,IPS,400.0,257.8,20.6,INTEL,INTEL,0.0,2000.0,WINDOWS,2.05,7885.0,1435.0,0.0,1.0
289.95,HP,4.0,DDR4,15.6,HD,1049088.0,60.0,TN,358.0,242.0,17.9,INTEL,INTEL,0.0,128.0,WINDOWS,1.7,842.0,112.0,0.0,1.0
1539.99,HP,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.5,242.0,19.9,INTEL,INTEL,0.0,4000.0,WINDOWS,1.75,5125.0,1435.0,1.0,0.0
829.99,LG,16.0,LPDDR4X,15.6,FHD,2073600.0,60.0,IPS,358.0,226.0,16.8,INTEL,INTEL,0.0,512.0,WINDOWS,1.12,5002.0,1097.0,1.0,0.0
1689.0,ASUS,32.0,DDR5,17.3,FHD,2073600.0,144.0,IPS,395.0,264.0,22.9,AMD,NVIDIA,0.0,2000.0,WINDOWS,2.6,13862.0,8530.0,1.0,0.0
1379.0,DELL,32.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,357.8,236.2,19.9,INTEL,INTEL,0.0,1000.0,WINDOWS,1.59,5524.0,1435.0,0.0,1.0
1259.0,LENOVO,12.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,324.0,220.7,17.9,AMD,AMD,0.0,512.0,WINDOWS,1.64,8919.0,1129.0,0.0,1.0
1509.0,HP,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.5,242.0,19.9,INTEL,INTEL,0.0,2000.0,WINDOWS,1.75,5002.0,1097.0,1.0,0.0
1359.0,HP,8.0,DDR4,14.0,HD,1049088.0,60.0,TN,324.0,225.0,17.9,AMD,AMD,0.0,2000.0,WINDOWS,1.46,940.0,451.0,0.0,1.0
1700.0,LENOVO,36.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,357.0,235.0,18.9,AMD,AMD,0.0,1000.0,WINDOWS,1.7,7135.0,914.0,1.0,0.0
1879.0,HP,32.0,DDR4,15.6,HD,1049088.0,60.0,TN,358.5,242.0,19.9,INTEL,INTEL,0.0,2000.0,WINDOWS,1.75,5002.0,1097.0,0.0,1.0
2424.99,MSI,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.1,259.08,24.89,INTEL,NVIDIA,1000.0,128.0,WINDOWS,2.1,12390.0,5294.0,1.0,0.0
1349.0,ASUS,16.0,LPDDR4X,13.4,FHD+,2304000.0,120.0,IPS,299.0,222.0,15.8,AMD,NVIDIA,0.0,1000.0,WINDOWS,1.3,13179.0,4334.0,1.0,0.0
1698.99,LENOVO,16.0,DDR4,16.0,QHD+,4096000.0,60.0,IPS,359.5,253.8,17.7,INTEL,NVIDIA,0.0,1000.0,WINDOWS,1.81,12390.0,5232.0,1.0,0.0
5075.45,LENOVO,64.0,DDR4,16.0,QHD,4096000.0,165.0,IPS,356.0,264.2,21.7,AMD,NVIDIA,0.0,1000.0,WINDOWS,2.45,12472.0,8841.0,1.0,0.0
1099.0,HP,16.0,DDR4,16.1,FHD,2073600.0,144.0,IPS,370.0,260.0,23.6,AMD,NVIDIA,0.0,1000.0,WINDOWS,2.46,12472.0,4713.0,1.0,0.0
749.99,HP,16.0,DDR4,13.3,WUXGA,2304000.0,60.0,IPS,297.0,209.0,16.9,AMD,AMD,0.0,512.0,WINDOWS,0.99,9666.0,1129.0,1.0,0.0
699.0,MSI,8.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,356.8,233.75,18.9,AMD,AMD,0.0,256.0,WINDOWS,1.6,7135.0,914.0,1.0,0.0
899.99,LENOVO,16.0,DDR4,15.6,FHD,2073600.0,120.0,IPS,359.6,266.4,21.8,INTEL,NVIDIA,0.0,512.0,WINDOWS,2.31,12159.0,5333.0,1.0,0.0
1533.82,LENOVO,8.0,LPDDR5,13.3,WUXGA,2304000.0,60.0,IPS,297.0,211.0,14.9,AMD,AMD,0.0,256.0,WINDOWS,1.23,9807.0,1571.0,1.0,0.0
3249.0,LENOVO,32.0,DDR5,16.0,WQXGA,4096000.0,60.0,IPS,364.0,266.0,30.23,INTEL,NVIDIA,0.0,1000.0,WINDOWS,2.95,19174.0,5294.0,1.0,0.0
879.99,HP,32.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,359.4,233.9,19.9,AMD,AMD,0.0,2000.0,WINDOWS,1.74,7983.0,914.0,1.0,0.0
1049.0,HP,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,359.4,233.9,19.9,INTEL,INTEL,0.0,1000.0,WINDOWS,1.74,7916.0,1097.0,0.0,1.0
1089.99,HP,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.5,242.0,19.9,INTEL,INTEL,0.0,1000.0,WINDOWS,1.75,5125.0,1435.0,1.0,0.0
1099.0,HP,32.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.0,242.0,17.9,INTEL,INTEL,0.0,4000.0,WINDOWS,1.7,9933.0,1435.0,1.0,0.0
1094.0,LENOVO,24.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,359.2,235.8,19.9,INTEL,INTEL,2000.0,1000.0,WINDOWS,1.7,5125.0,1435.0,1.0,0.0
871.43,LENOVO,16.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,329.0,227.0,17.9,INTEL,INTEL,0.0,512.0,WINDOWS,1.47,5002.0,1097.0,1.0,0.0
1619.0,MSI,64.0,DDR4,15.6,FHD,2073600.0,144.0,IPS,359.0,249.0,24.9,INTEL,NVIDIA,0.0,2000.0,WINDOWS,2.25,13001.0,8290.0,1.0,0.0
7049.0,HP,32.0,DDR4,16.1,FHD,2073600.0,144.0,IPS,369.06,245.11,22.6,AMD,NVIDIA,0.0,8000.0,WINDOWS,2.3,12472.0,4713.0,1.0,0.0
2054.99,MSI,16.0,DDR4,15.6,FHD,2073600.0,144.0,IPS,359.0,259.0,24.9,INTEL,NVIDIA,0.0,4000.0,WINDOWS,2.25,15486.0,8290.0,1.0,0.0
1899.99,HP,64.0,DDR4,15.6,HD,1049088.0,60.0,TN,358.5,242.0,19.9,INTEL,INTEL,0.0,4000.0,WINDOWS,1.75,5125.0,1435.0,1.0,0.0
2129.99,HP,64.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.5,242.0,19.9,INTEL,INTEL,0.0,1000.0,WINDOWS,1.75,5002.0,1097.0,1.0,0.0
219.0,ASUS,4.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,360.2,236.4,18.15,INTEL,INTEL,0.0,64.0,WINDOWS,1.57,842.0,112.0,1.0,0.0
2354.99,LENOVO,64.0,DDR5,15.6,QHD,3686400.0,165.0,IPS,358.8,262.35,19.99,INTEL,NVIDIA,0.0,512.0,WINDOWS,2.4,15486.0,8841.0,1.0,0.0
559.0,DELL,16.0,DDR4,15.6,HD,1049088.0,60.0,TN,358.5,235.56,17.5,AMD,AMD,0.0,1000.0,WINDOWS,1.71,2901.0,691.0,1.0,0.0
770.49,HP,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.5,242.0,17.9,AMD,AMD,0.0,512.0,WINDOWS,1.74,7135.0,914.0,0.0,1.0
1109.99,DELL,32.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.5,235.56,17.5,INTEL,INTEL,0.0,1000.0,WINDOWS,1.73,5125.0,1435.0,1.0,0.0
785.99,LENOVO,8.0,DDR4,17.3,FHD,2073600.0,60.0,IPS,399.0,274.0,19.9,AMD,AMD,0.0,2000.0,WINDOWS,2.04,7983.0,914.0,1.0,0.0
1299.99,DELL,16.0,DDR4,16.0,WUXGA,2304000.0,60.0,IPS,356.78,251.88,15.9,INTEL,INTEL,0.0,2000.0,WINDOWS,2.06,9933.0,1435.0,1.0,0.0
659.0,LENOVO,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,356.67,233.13,16.9,AMD,AMD,0.0,1000.0,WINDOWS,1.77,7983.0,914.0,1.0,0.0
889.99,ACER,20.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,363.0,250.0,18.0,INTEL,INTEL,0.0,512.0,WINDOWS,1.8,5002.0,1097.0,1.0,0.0
1949.0,DELL,64.0,DDR4,16.0,WUXGA,2304000.0,60.0,IPS,356.78,251.9,15.67,INTEL,NVIDIA,0.0,4000.0,WINDOWS,1.97,9933.0,2814.0,1.0,0.0
3889.0,DELL,32.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,326.0,226.0,17.6,INTEL,INTEL,0.0,8000.0,WINDOWS,1.52,5002.0,1097.0,1.0,0.0
1119.99,LENOVO,40.0,DDR4,16.0,WUXGA,2304000.0,60.0,IPS,361.9,255.5,20.5,INTEL,INTEL,0.0,1000.0,WINDOWS,1.65,7916.0,1097.0,1.0,0.0
799.0,DELL,8.0,DDR4,15.6,HD,1049088.0,60.0,TN,361.0,240.9,18.0,INTEL,INTEL,0.0,512.0,WINDOWS,1.79,5002.0,1097.0,0.0,1.0
639.99,LENOVO,24.0,DDR4,17.3,FHD,2073600.0,60.0,IPS,399.0,274.0,19.9,AMD,AMD,0.0,512.0,WINDOWS,2.04,7983.0,914.0,1.0,0.0
919.99,HP,16.0,DDR4,15.6,HD,1049088.0,60.0,TN,358.5,242.0,19.9,INTEL,INTEL,0.0,512.0,WINDOWS,1.75,5125.0,1435.0,1.0,0.0
879.0,HP,8.0,DDR4,17.3,FHD,2073600.0,60.0,IPS,400.7,257.8,19.9,AMD,AMD,0.0,512.0,WINDOWS,2.38,7135.0,914.0,0.0,1.0
1829.0,HP,64.0,DDR4,17.3,HD+,1440000.0,60.0,TN,400.0,257.8,20.6,INTEL,INTEL,1000.0,256.0,WINDOWS,2.05,5125.0,1435.0,0.0,1.0
889.99,LENOVO,20.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,359.2,236.5,19.9,AMD,AMD,0.0,512.0,WINDOWS,1.63,10523.0,1129.0,1.0,0.0
3094.99,MSI,64.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.1,259.08,24.89,INTEL,NVIDIA,1000.0,128.0,WINDOWS,2.1,12390.0,5294.0,1.0,0.0
539.0,LENOVO,8.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,359.2,236.5,19.9,INTEL,INTEL,0.0,1000.0,WINDOWS,1.63,4037.0,1191.0,1.0,0.0
619.0,HP,32.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,324.0,225.0,17.9,AMD,AMD,0.0,1000.0,WINDOWS,1.46,1839.0,451.0,0.0,1.0
1489.0,HP,64.0,DDR4,17.3,FHD,2073600.0,60.0,IPS,400.7,257.8,19.9,AMD,AMD,0.0,2000.0,WINDOWS,2.38,7135.0,914.0,0.0,1.0
499.99,HP,8.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,324.0,225.0,17.9,AMD,AMD,0.0,256.0,WINDOWS,1.46,1839.0,451.0,0.0,1.0
1749.0,ASUS,16.0,DDR5,15.6,WQHD,3686400.0,165.0,IPS,355.0,243.0,19.9,AMD,NVIDIA,0.0,512.0,WINDOWS,1.9,14300.0,8512.0,1.0,0.0
1994.99,MSI,16.0,DDR4,15.6,FHD,2073600.0,144.0,IPS,359.0,249.0,24.9,INTEL,NVIDIA,0.0,2000.0,WINDOWS,2.25,13001.0,9638.0,1.0,0.0
1739.0,LENOVO,12.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,324.0,220.7,17.9,AMD,AMD,0.0,2000.0,WINDOWS,1.64,8919.0,1129.0,0.0,1.0
1075.0,HP,16.0,DDR4,15.6,HD,1049088.0,60.0,TN,358.5,242.0,19.9,INTEL,INTEL,1000.0,256.0,WINDOWS,1.75,5002.0,1097.0,0.0,1.0
819.0,MSI,8.0,DDR4,15.6,FHD,2073600.0,144.0,IPS,359.0,254.0,21.7,INTEL,NVIDIA,0.0,512.0,WINDOWS,1.86,8649.0,3835.0,1.0,0.0
849.99,HP,12.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.0,242.0,17.9,INTEL,INTEL,0.0,256.0,WINDOWS,1.7,5125.0,1435.0,0.0,1.0
765.3,HP,8.0,DDR4,13.3,WUXGA,2304000.0,60.0,IPS,298.45,214.88,16.1,INTEL,INTEL,0.0,512.0,WINDOWS,1.3,6875.0,1435.0,1.0,0.0
1684.0,ASUS,36.0,DDR4,17.3,HD+,1440000.0,60.0,TN,406.9,256.0,19.9,INTEL,INTEL,0.0,2000.0,WINDOWS,2.3,3240.0,425.0,1.0,0.0
1249.99,LENOVO,16.0,LPDDR5,14.0,FHD+,2304000.0,60.0,IPS,317.5,226.9,16.9,AMD,AMD,0.0,512.0,WINDOWS,1.23,10419.0,2282.0,1.0,0.0
1799.0,LENOVO,32.0,DDR4,16.0,QHD,4096000.0,165.0,IPS,356.0,264.2,21.7,AMD,NVIDIA,0.0,2000.0,WINDOWS,2.45,12472.0,10741.0,1.0,0.0
989.99,HP,4.0,DDR4,17.3,FHD,2073600.0,60.0,IPS,398.27,259.08,19.55,INTEL,INTEL,0.0,128.0,WINDOWS,2.49,9933.0,1435.0,0.0,1.0
1049.99,LENOVO,16.0,LPDDR4X,14.0,2.2K,3136000.0,60.0,IPS,313.1,224.9,17.8,AMD,AMD,0.0,1000.0,WINDOWS,1.55,8919.0,1129.0,1.0,0.0
249.99,LENOVO,4.0,DDR4,15.6,FHD,2073600.0,60.0,TN,360.2,236.0,17.9,INTEL,INTEL,0.0,128.0,WINDOWS,1.55,1792.0,313.0,1.0,0.0
969.0,LENOVO,40.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,365.0,240.0,18.9,AMD,AMD,0.0,2000.0,WINDOWS,1.78,7983.0,914.0,0.0,1.0
439.0,HP,16.0,DDR4,15.6,HD,1049088.0,60.0,TN,358.5,242.0,19.9,INTEL,INTEL,0.0,512.0,WINDOWS,1.75,1456.0,148.0,1.0,0.0
2799.99,DELL,16.0,DDR5,17.0,FHD+,2304000.0,60.0,IPS,374.48,248.08,19.54,INTEL,NVIDIA,0.0,512.0,WINDOWS,2.57,17166.0,7290.0,1.0,0.0
749.0,HP,16.0,DDR4,17.3,HD+,1440000.0,60.0,TN,400.7,257.8,19.9,AMD,AMD,1000.0,512.0,WINDOWS,2.38,7135.0,914.0,0.0,1.0
1779.99,MSI,64.0,DDR4,15.6,FHD,2073600.0,144.0,IPS,359.0,254.0,21.7,INTEL,NVIDIA,0.0,2000.0,WINDOWS,1.86,13001.0,6518.0,1.0,0.0
1400.0,ASUS,8.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,324.0,220.0,18.2,AMD,AMD,0.0,1000.0,WINDOWS,1.5,7135.0,914.0,1.0,0.0
1699.99,ACER,64.0,DDR5,15.6,QHD,3686400.0,165.0,IPS,363.5,272.9,26.5,AMD,NVIDIA,0.0,2000.0,WINDOWS,2.0,14193.0,11652.0,1.0,0.0
5485.0,HP,64.0,DDR5,16.1,FHD,2073600.0,60.0,IPS,369.06,247.9,23.0,INTEL,NVIDIA,0.0,8000.0,WINDOWS,2.41,15486.0,8864.0,1.0,0.0
1254.99,HP,16.0,DDR4,17.3,FHD,2073600.0,60.0,IPS,400.0,257.8,20.6,INTEL,INTEL,0.0,2000.0,WINDOWS,2.05,7885.0,1435.0,0.0,1.0
1999.0,MSI,64.0,DDR5,15.6,FHD,2073600.0,144.0,IPS,359.0,259.0,24.9,INTEL,NVIDIA,0.0,1000.0,WINDOWS,2.25,13001.0,12022.0,1.0,0.0
2695.0,ASUS,64.0,DDR5,17.3,QHD,3686400.0,240.0,IPS,395.0,282.0,23.4,AMD,NVIDIA,0.0,4000.0,WINDOWS,2.8,34357.0,10610.0,1.0,0.0
1439.99,HP,64.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.0,242.0,17.9,INTEL,INTEL,0.0,2000.0,WINDOWS,1.7,5125.0,1435.0,0.0,1.0
559.0,ASUS,20.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,357.2,230.4,19.9,AMD,AMD,0.0,512.0,WINDOWS,1.75,1839.0,451.0,1.0,0.0
1019.99,LENOVO,16.0,LPDDR4X,14.0,2.2K,3136000.0,60.0,IPS,313.1,224.9,17.4,INTEL,INTEL,0.0,1000.0,WINDOWS,1.63,7885.0,1435.0,1.0,0.0
849.0,LENOVO,24.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,365.0,240.0,18.9,AMD,AMD,0.0,1000.0,WINDOWS,1.78,7983.0,914.0,1.0,0.0
1569.0,HP,32.0,DDR4,14.0,HD,1049088.0,60.0,TN,324.0,225.0,17.9,AMD,AMD,0.0,2000.0,WINDOWS,1.46,940.0,451.0,0.0,1.0
1494.99,HP,32.0,DDR4,17.3,FHD,2073600.0,60.0,IPS,398.27,259.08,19.55,INTEL,INTEL,0.0,2000.0,WINDOWS,2.49,9933.0,1435.0,0.0,1.0
787.99,HP,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.0,242.0,17.9,INTEL,INTEL,0.0,256.0,WINDOWS,1.7,5125.0,1435.0,0.0,1.0
899.99,LENOVO,24.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,365.0,240.0,18.9,INTEL,INTEL,0.0,256.0,WINDOWS,1.7,7916.0,1097.0,0.0,1.0
1092.47,HP,8.0,DDR4,15.6,HD,1049088.0,60.0,TN,358.5,242.0,17.9,AMD,AMD,0.0,512.0,WINDOWS,1.74,1839.0,451.0,0.0,1.0
1802.47,HP,32.0,DDR4,15.6,HD,1049088.0,60.0,TN,358.5,242.0,17.9,AMD,AMD,0.0,2000.0,WINDOWS,1.74,1839.0,451.0,0.0,1.0
2874.0,ASUS,64.0,DDR5,16.0,WQXGA,4096000.0,240.0,IPS,355.0,246.0,19.9,INTEL,NVIDIA,0.0,2000.0,WINDOWS,2.1,19272.0,11933.0,1.0,0.0
479.0,DELL,16.0,DDR4,15.6,HD,1049088.0,60.0,TN,358.5,235.56,17.5,INTEL,INTEL,0.0,128.0,WINDOWS,1.65,1456.0,148.0,0.0,1.0
1149.99,HP,16.0,DDR4,17.3,HD+,1440000.0,60.0,TN,400.0,257.8,20.6,INTEL,INTEL,0.0,512.0,WINDOWS,2.05,7885.0,1435.0,1.0,0.0
770.99,DELL,16.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,321.5,211.35,15.32,INTEL,INTEL,0.0,512.0,WINDOWS,1.65,5002.0,1097.0,1.0,0.0
1419.99,HP,64.0,DDR4,17.3,FHD,2073600.0,60.0,IPS,400.0,257.8,20.6,INTEL,INTEL,0.0,2000.0,WINDOWS,2.05,7885.0,1435.0,0.0,1.0
339.0,HP,8.0,DDR4,14.0,HD,1049088.0,60.0,TN,324.0,225.0,17.9,INTEL,INTEL,0.0,64.0,WINDOWS,1.46,1259.0,112.0,0.0,1.0
2849.0,ASUS,32.0,DDR5,16.0,WQXGA,4096000.0,240.0,IPS,354.0,264.0,22.6,INTEL,NVIDIA,0.0,2000.0,WINDOWS,2.5,30647.0,11933.0,1.0,0.0
3339.0,ASUS,16.0,DDR5,18.0,WQXGA,4096000.0,240.0,IPS,399.0,294.0,23.1,INTEL,NVIDIA,0.0,4000.0,WINDOWS,3.0,30647.0,11933.0,1.0,0.0
539.0,HP,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.5,242.0,17.9,AMD,AMD,0.0,256.0,WINDOWS,1.74,7135.0,914.0,0.0,1.0
1499.99,MSI,16.0,DDR5,15.6,FHD,2073600.0,144.0,IPS,359.36,250.34,21.95,INTEL,NVIDIA,0.0,1000.0,WINDOWS,1.98,14196.0,6518.0,1.0,0.0
884.99,HP,32.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.0,242.0,17.9,INTEL,INTEL,0.0,512.0,WINDOWS,1.7,5125.0,1435.0,0.0,1.0
1799.0,LG,16.0,LPDDR5,16.0,WQXGA,4096000.0,60.0,IPS,356.61,248.41,17.01,INTEL,INTEL,0.0,2000.0,WINDOWS,1.47,9933.0,1435.0,1.0,0.0
3619.99,ASUS,32.0,DDR5,17.3,QHD,3686400.0,240.0,IPS,395.0,282.0,23.4,AMD,NVIDIA,0.0,2000.0,WINDOWS,3.0,34357.0,19414.0,1.0,0.0
1969.0,LENOVO,12.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,365.8,248.0,19.1,INTEL,NVIDIA,0.0,1000.0,WINDOWS,1.76,5002.0,1994.0,1.0,0.0
1134.99,HP,8.0,DDR4,17.3,HD+,1440000.0,60.0,TN,400.7,257.8,19.9,AMD,AMD,0.0,2000.0,WINDOWS,2.38,7983.0,914.0,1.0,0.0
2169.0,HP,64.0,DDR4,15.6,HD,1049088.0,60.0,TN,358.5,242.0,19.9,INTEL,INTEL,0.0,1000.0,WINDOWS,1.75,5002.0,1097.0,1.0,0.0
1139.0,HP,8.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.5,242.0,19.9,INTEL,INTEL,0.0,1000.0,WINDOWS,1.75,5002.0,1097.0,1.0,0.0
1144.99,LENOVO,8.0,DDR4,16.0,WUXGA,2304000.0,60.0,IPS,361.9,255.5,20.5,INTEL,INTEL,0.0,256.0,WINDOWS,1.65,7916.0,1097.0,1.0,0.0
1099.99,LENOVO,16.0,LPDDR4X,14.0,2.2K,3136000.0,60.0,IPS,313.1,224.9,17.4,INTEL,INTEL,0.0,1000.0,WINDOWS,1.63,7885.0,1435.0,1.0,0.0
2449.0,LENOVO,64.0,DDR5,16.0,WQXGA,4096000.0,165.0,IPS,19.9,0.0,0.0,AMD,NVIDIA,0.0,4000.0,WINDOWS,2.49,14111.0,11652.0,1.0,0.0
1089.99,HP,32.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.5,242.0,19.9,INTEL,INTEL,0.0,1000.0,WINDOWS,1.75,5125.0,1435.0,1.0,0.0
1729.0,ACER,24.0,DDR5,15.6,FHD,2073600.0,165.0,IPS,359.4,276.4,25.9,INTEL,NVIDIA,0.0,1000.0,WINDOWS,2.5,15486.0,8864.0,1.0,0.0
1349.99,DELL,32.0,DDR4,14.0,FHD+,2304000.0,60.0,IPS,314.0,227.5,15.7,AMD,AMD,0.0,2000.0,WINDOWS,1.55,10523.0,1129.0,1.0,0.0
1804.0,LENOVO,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,366.5,250.0,21.0,INTEL,INTEL,0.0,2000.0,WINDOWS,1.98,5002.0,1097.0,1.0,0.0
1134.0,LENOVO,8.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,331.0,235.0,19.1,INTEL,INTEL,0.0,1000.0,WINDOWS,1.6,5002.0,1097.0,1.0,0.0
829.02,ACER,16.0,LPDDR4X,14.0,FHD,2073600.0,60.0,IPS,322.8,212.2,17.9,AMD,NVIDIA,0.0,512.0,WINDOWS,1.39,9666.0,4334.0,1.0,0.0
1429.0,HP,16.0,DDR4,15.6,FHD,2073600.0,144.0,IPS,23.4,0.0,0.0,AMD,NVIDIA,1000.0,512.0,WINDOWS,2.23,9513.0,3422.0,1.0,0.0
2809.0,HP,32.0,DDR4,15.6,FHD,2073600.0,144.0,IPS,357.9,239.7,22.6,AMD,NVIDIA,0.0,1000.0,WINDOWS,2.37,13081.0,8886.0,1.0,0.0
3200.0,DELL,16.0,DDR4,15.6,FHD+,2304000.0,60.0,IPS,344.4,230.3,11.6,INTEL,NVIDIA,0.0,1000.0,WINDOWS,1.84,9400.0,3284.0,1.0,0.0
3149.0,LENOVO,8.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,375.4,252.3,24.5,INTEL,NVIDIA,0.0,512.0,WINDOWS,2.87,12390.0,10188.0,1.0,0.0
459.0,LENOVO,8.0,DDR4,14.0,FHD,2073600.0,60.0,TN,327.1,241.0,19.9,INTEL,INTEL,0.0,256.0,WINDOWS,1.5,5125.0,1435.0,0.0,1.0
3399.0,LENOVO,32.0,DDR5,16.0,WQUXGA,9216000.0,60.0,IPS,359.5,253.8,17.7,INTEL,NVIDIA,0.0,1000.0,WINDOWS,1.81,16894.0,11196.0,1.0,0.0
1450.99,LENOVO,16.0,LPDDR4X,13.3,WUXGA,2304000.0,60.0,IPS,298.7,206.4,13.4,SNAPDRAGON,QUALCOMM,0.0,256.0,WINDOWS,1.06,3676.0,812.0,1.0,0.0
299.0,ASUS,4.0,DDR4,14.0,HD,1049088.0,60.0,TN,325.0,217.0,18.4,INTEL,INTEL,0.0,64.0,WINDOWS,1.3,842.0,112.0,0.0,1.0
649.99,LENOVO,8.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,359.0,249.6,24.9,AMD,NVIDIA,0.0,256.0,WINDOWS,2.2,8648.0,3422.0,1.0,0.0
376.0,HP,8.0,DDR4,15.6,HD,1049088.0,60.0,TN,358.0,242.0,17.9,INTEL,INTEL,0.0,256.0,WINDOWS,1.7,2015.0,425.0,0.0,1.0
349.99,ASUS,4.0,DDR4,15.6,FHD,2073600.0,60.0,TN,360.2,236.4,18.15,INTEL,INTEL,0.0,256.0,WINDOWS,1.57,1456.0,148.0,0.0,1.0
1104.99,HP,8.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,359.4,233.9,19.9,INTEL,INTEL,0.0,512.0,WINDOWS,1.74,7916.0,1097.0,1.0,0.0
1349.99,DELL,32.0,DDR4,15.6,FHD,2073600.0,120.0,IPS,357.26,272.11,21.21,AMD,NVIDIA,0.0,1000.0,WINDOWS,2.81,12472.0,5074.0,1.0,0.0
2029.0,ACER,48.0,DDR5,15.6,FHD,2073600.0,165.0,IPS,359.4,276.4,25.9,INTEL,NVIDIA,0.0,2000.0,WINDOWS,2.5,15486.0,8864.0,1.0,0.0
2929.99,HP,64.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.0,242.0,17.9,INTEL,INTEL,0.0,8000.0,WINDOWS,1.7,9933.0,1435.0,1.0,0.0
1089.99,HP,16.0,DDR4,15.6,HD,1049088.0,60.0,TN,358.5,242.0,19.9,INTEL,INTEL,0.0,512.0,WINDOWS,1.75,5125.0,1435.0,1.0,0.0
1179.0,LENOVO,24.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,359.2,235.8,19.9,INTEL,INTEL,1000.0,1000.0,WINDOWS,1.7,5125.0,1435.0,1.0,0.0
1439.0,DELL,32.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.5,235.56,17.5,INTEL,INTEL,0.0,4000.0,WINDOWS,1.73,5002.0,1097.0,1.0,0.0
1379.0,HP,32.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,323.3,214.3,17.7,AMD,AMD,0.0,512.0,WINDOWS,1.37,9634.0,1129.0,1.0,0.0
3659.99,ASUS,64.0,DDR5,17.3,QHD,3686400.0,240.0,IPS,395.0,282.0,23.4,AMD,NVIDIA,0.0,8000.0,WINDOWS,2.8,34357.0,10610.0,1.0,0.0
1264.0,ASUS,36.0,DDR4,17.3,HD+,1440000.0,60.0,TN,406.9,256.0,19.9,INTEL,INTEL,1000.0,1000.0,WINDOWS,2.3,3240.0,425.0,1.0,0.0
1904.99,ASUS,24.0,DDR4,16.0,WQUXGA,9216000.0,60.0,OLED,358.4,247.7,19.9,INTEL,INTEL,0.0,2000.0,WINDOWS,1.88,15486.0,1435.0,1.0,0.0
1419.0,ACER,16.0,DDR4,15.6,FHD,2073600.0,144.0,IPS,363.4,255.0,23.9,AMD,NVIDIA,1000.0,1000.0,WINDOWS,2.3,12472.0,7722.0,1.0,0.0
